0;1h:1;
1;1h:1;
2;1h:1;5h:3
3;1h:1;
4;1h:1;
5;1h:1;
6;1h:1;tygodniowy:4
7;1h:1;5h:3
8;1h:1;
9;1h:1;5h:3
10;1h:1;5h:3
11;1h:1;
12;1h:1;10h:5
13;1h:1;
14;1h:1;
15;1h:1;
16;1h:1;10h:5
17;1h:1;
18;1h:1;
19;1h:1;
20;1h:1;
21;1h:1;tygodniowy:4
22;1h:1;
23;1h:1;2h:2
24;1h:1;2h:2
25;1h:1;2h:2
26;1h:1;
27;1h:1;
28;1h:1;
29;1h:1;
30;1h:1;5h:3
31;1h:1;5h:3
32;1h:1;
33;1h:1;
34;1h:1;
35;1h:1;
36;1h:1;
37;1h:1;
38;1h:1;2h:2
39;1h:1;
40;1h:1;
41;1h:1;
42;1h:1;
43;1h:1;
44;1h:1;
45;1h:1;5h:3
46;1h:1;2h:2
47;1h:1;
48;1h:1;
49;1h:1;
50;1h:1;tygodniowy:4
51;1h:1;
52;1h:1;
53;1h:1;
54;1h:1;2h:2
55;1h:1;
56;1h:1;
57;1h:1;
58;1h:1;
59;1h:1;
60;1h:1;
61;1h:1;tygodniowy:4
62;1h:1;5h:3
63;1h:1;
64;1h:1;
65;1h:1;10h:5
66;1h:1;
67;1h:1;
68;1h:1;
69;1h:1;2h:2
70;1h:1;
71;1h:1;
72;1h:1;
73;1h:1;tygodniowy:4
74;1h:1;
75;1h:1;
76;1h:1;
77;1h:1;
78;1h:1;
79;1h:1;
80;1h:1;10h:5
81;1h:1;
82;1h:1;
83;1h:1;10h:5
84;1h:1;
85;1h:1;
86;1h:1;
87;1h:1;
88;1h:1;
89;1h:1;5h:3
90;1h:1;10h:5
91;1h:1;5h:3
92;1h:1;
93;1h:1;
94;1h:1;tygodniowy:4
95;1h:1;
96;1h:1;2h:2
97;1h:1;
98;1h:1;
99;1h:1;
100;1h:1;
101;1h:1;
102;1h:1;
103;1h:1;
104;1h:1;
105;1h:1;tygodniowy:4
106;1h:1;
107;1h:1;
108;1h:1;
109;1h:1;tygodniowy:4
110;1h:1;
111;1h:1;
112;1h:1;10h:5
113;1h:1;
114;1h:1;10h:5
115;1h:1;
116;1h:1;
117;1h:1;
118;1h:1;
119;1h:1;
120;1h:1;2h:2
121;1h:1;5h:3
122;1h:1;tygodniowy:4
123;1h:1;
124;1h:1;
125;1h:1;
126;1h:1;10h:5
127;1h:1;
128;1h:1;2h:2
129;1h:1;
130;1h:1;
131;1h:1;
132;1h:1;
133;1h:1;
134;1h:1;
135;1h:1;
136;1h:1;
137;1h:1;10h:5
138;1h:1;
139;1h:1;10h:5
140;1h:1;
141;1h:1;
142;1h:1;
143;1h:1;
144;1h:1;
145;1h:1;
146;1h:1;
147;1h:1;tygodniowy:4
148;1h:1;
149;1h:1;2h:2
150;1h:1;
151;1h:1;10h:5
152;1h:1;
153;1h:1;
154;1h:1;2h:2
155;1h:1;
156;1h:1;
157;1h:1;5h:3
158;1h:1;
159;1h:1;
160;1h:1;
161;1h:1;
162;1h:1;10h:5
163;1h:1;
164;1h:1;
165;1h:1;
166;1h:1;
167;1h:1;5h:3
168;1h:1;
169;1h:1;
170;1h:1;
171;1h:1;
172;1h:1;
173;1h:1;tygodniowy:4
174;1h:1;
175;1h:1;
176;1h:1;5h:3
177;1h:1;5h:3
178;1h:1;
179;1h:1;10h:5
180;1h:1;2h:2
181;1h:1;
182;1h:1;5h:3
183;1h:1;
184;1h:1;10h:5
185;1h:1;2h:2
186;1h:1;
187;1h:1;
188;1h:1;
189;1h:1;5h:3
190;1h:1;
191;1h:1;
192;1h:1;
193;1h:1;5h:3
194;1h:1;
195;1h:1;10h:5
196;1h:1;
197;1h:1;2h:2
198;1h:1;
199;1h:1;5h:3
200;1h:1;2h:2
201;1h:1;
202;1h:1;10h:5
203;1h:1;
204;1h:1;
205;1h:1;
206;1h:1;10h:5
207;1h:1;
208;1h:1;
209;1h:1;
210;1h:1;
211;1h:1;
212;1h:1;10h:5
213;1h:1;
214;1h:1;
215;1h:1;
216;1h:1;
217;1h:1;
218;1h:1;5h:3
219;1h:1;
220;1h:1;2h:2
221;1h:1;5h:3
222;1h:1;10h:5
223;1h:1;
224;1h:1;
225;1h:1;
226;1h:1;
227;1h:1;2h:2
228;1h:1;
229;1h:1;
230;1h:1;
231;1h:1;10h:5
232;1h:1;5h:3
233;1h:1;tygodniowy:4
234;1h:1;
235;1h:1;tygodniowy:4
236;1h:1;2h:2
237;1h:1;10h:5
238;1h:1;
239;1h:1;
240;1h:1;2h:2
241;1h:1;
242;1h:1;
243;1h:1;
244;1h:1;
245;1h:1;
246;1h:1;
247;1h:1;
248;1h:1;5h:3
249;1h:1;
250;1h:1;
251;1h:1;
252;1h:1;
253;1h:1;5h:3
254;1h:1;
255;1h:1;
256;1h:1;
257;1h:1;
258;1h:1;
259;1h:1;
260;1h:1;10h:5
261;1h:1;
262;1h:1;tygodniowy:4
263;1h:1;tygodniowy:4
264;1h:1;
265;1h:1;
266;1h:1;tygodniowy:4
267;1h:1;
268;1h:1;10h:5
269;1h:1;
270;1h:1;
271;1h:1;
272;1h:1;tygodniowy:4
273;1h:1;
274;1h:1;
275;1h:1;tygodniowy:4
276;1h:1;
277;1h:1;
278;1h:1;
279;1h:1;5h:3
280;1h:1;
281;1h:1;
282;1h:1;
283;1h:1;
284;1h:1;
285;1h:1;
286;1h:1;
287;1h:1;
288;1h:1;5h:3
289;1h:1;
290;1h:1;
291;1h:1;
292;1h:1;tygodniowy:4
293;1h:1;
294;1h:1;5h:3
295;1h:1;2h:2
296;1h:1;
297;1h:1;
298;1h:1;
299;1h:1;
300;1h:1;
301;1h:1;
302;1h:1;2h:2
303;1h:1;
304;1h:1;
305;1h:1;
306;1h:1;
307;1h:1;
308;1h:1;10h:5
309;1h:1;5h:3
310;1h:1;2h:2
311;1h:1;
312;1h:1;10h:5
313;1h:1;2h:2
314;1h:1;
315;1h:1;tygodniowy:4
316;1h:1;
317;1h:1;2h:2
318;1h:1;
319;1h:1;
320;1h:1;10h:5
321;1h:1;5h:3
322;1h:1;
323;1h:1;5h:3
324;1h:1;
325;1h:1;
326;1h:1;
327;1h:1;5h:3
328;1h:1;
329;1h:1;
330;1h:1;2h:2
331;1h:1;
332;1h:1;
333;1h:1;
334;1h:1;2h:2
335;1h:1;
336;1h:1;
337;1h:1;
338;1h:1;
339;1h:1;
340;1h:1;
341;1h:1;
342;1h:1;
343;1h:1;
344;1h:1;
345;1h:1;5h:3
346;1h:1;
347;1h:1;5h:3
348;1h:1;
349;1h:1;
350;1h:1;
351;1h:1;2h:2
352;1h:1;
353;1h:1;
354;1h:1;2h:2
355;1h:1;
356;1h:1;
357;1h:1;
358;1h:1;
359;1h:1;tygodniowy:4
360;1h:1;
361;1h:1;
362;1h:1;
363;1h:1;
364;1h:1;5h:3
365;1h:1;
366;1h:1;
367;1h:1;
368;1h:1;
369;1h:1;
370;1h:1;
371;1h:1;
372;1h:1;
373;1h:1;
374;1h:1;
375;1h:1;10h:5
376;1h:1;
377;1h:1;
378;1h:1;
379;1h:1;tygodniowy:4
380;1h:1;
381;1h:1;
382;1h:1;10h:5
383;1h:1;
384;1h:1;
385;1h:1;
386;1h:1;
387;1h:1;
388;1h:1;
389;1h:1;10h:5
390;1h:1;5h:3
391;1h:1;
392;1h:1;
393;1h:1;
394;1h:1;
395;1h:1;
396;1h:1;
397;1h:1;5h:3
398;1h:1;
399;1h:1;
400;1h:1;
401;1h:1;10h:5
402;1h:1;
403;1h:1;
404;1h:1;
405;1h:1;
406;1h:1;
407;1h:1;
408;1h:1;2h:2
409;1h:1;
410;1h:1;2h:2
411;1h:1;
412;1h:1;
413;1h:1;
414;1h:1;
415;1h:1;
416;1h:1;
417;1h:1;
418;1h:1;tygodniowy:4
419;1h:1;10h:5
420;1h:1;
421;1h:1;tygodniowy:4
422;1h:1;tygodniowy:4
423;1h:1;
424;1h:1;
425;1h:1;
426;1h:1;
427;1h:1;tygodniowy:4
428;1h:1;tygodniowy:4
429;1h:1;
430;1h:1;tygodniowy:4
431;1h:1;
432;1h:1;10h:5
433;1h:1;
434;1h:1;
435;1h:1;5h:3
436;1h:1;
437;1h:1;2h:2
438;1h:1;10h:5
439;1h:1;
440;1h:1;tygodniowy:4
441;1h:1;
442;1h:1;
443;1h:1;
444;1h:1;
445;1h:1;
446;1h:1;
447;1h:1;5h:3
448;1h:1;
449;1h:1;tygodniowy:4
450;1h:1;2h:2
451;1h:1;10h:5
452;1h:1;
453;1h:1;
454;1h:1;tygodniowy:4
455;1h:1;
456;1h:1;
457;1h:1;
458;1h:1;2h:2
459;1h:1;
460;1h:1;10h:5
461;1h:1;
462;1h:1;
463;1h:1;
464;1h:1;
465;1h:1;tygodniowy:4
466;1h:1;
467;1h:1;
468;1h:1;
469;1h:1;
470;1h:1;
471;1h:1;
472;1h:1;
473;1h:1;
474;1h:1;
475;1h:1;
476;1h:1;
477;1h:1;tygodniowy:4
478;1h:1;5h:3
479;1h:1;
480;1h:1;
481;1h:1;10h:5
482;1h:1;
483;1h:1;2h:2
484;1h:1;
485;1h:1;2h:2
486;1h:1;
487;1h:1;10h:5
488;1h:1;2h:2
489;1h:1;
490;1h:1;
491;1h:1;
492;1h:1;
493;1h:1;
494;1h:1;
495;1h:1;
496;1h:1;
497;1h:1;
498;1h:1;
499;1h:1;tygodniowy:4
500;1h:1;
501;1h:1;
502;1h:1;
503;1h:1;
504;1h:1;tygodniowy:4
505;1h:1;
506;1h:1;
507;1h:1;
508;1h:1;
509;1h:1;
510;1h:1;
511;1h:1;2h:2
512;1h:1;5h:3
513;1h:1;tygodniowy:4
514;1h:1;
515;1h:1;2h:2
516;1h:1;tygodniowy:4
517;1h:1;tygodniowy:4
518;1h:1;
519;1h:1;
520;1h:1;
521;1h:1;tygodniowy:4
522;1h:1;
523;1h:1;10h:5
524;1h:1;
525;1h:1;tygodniowy:4
526;1h:1;
527;1h:1;
528;1h:1;
529;1h:1;2h:2
530;1h:1;2h:2
531;1h:1;
532;1h:1;
533;1h:1;2h:2
534;1h:1;
535;1h:1;
536;1h:1;
537;1h:1;
538;1h:1;10h:5
539;1h:1;10h:5
540;1h:1;
541;1h:1;10h:5
542;1h:1;2h:2
543;1h:1;2h:2
544;1h:1;
