0;Czas trwania:select:1;1h:1;10h:5
1;Czas trwania:select:1;1h:1;2h:2
2;Czas trwania:select:1;1h:1;5h:3
3;Czas trwania:select:1;1h:1;
4;Czas trwania:select:1;1h:1;
5;Czas trwania:select:1;1h:1;5h:3
6;Czas trwania:select:1;1h:1;
7;Czas trwania:select:1;1h:1;tygodniowy:4
8;Czas trwania:select:1;1h:1;5h:3
9;Czas trwania:select:1;1h:1;5h:3
10;Czas trwania:select:1;1h:1;
11;Czas trwania:select:1;1h:1;
12;Czas trwania:select:1;1h:1;
13;Czas trwania:select:1;1h:1;5h:3
14;Czas trwania:select:1;1h:1;
15;Czas trwania:select:1;1h:1;5h:3
16;Czas trwania:select:1;1h:1;5h:3
17;Czas trwania:select:1;1h:1;
18;Czas trwania:select:1;1h:1;
19;Czas trwania:select:1;1h:1;
20;Czas trwania:select:1;1h:1;5h:3
21;Czas trwania:select:1;1h:1;5h:3
22;Czas trwania:select:1;1h:1;tygodniowy:4
23;Czas trwania:select:1;1h:1;2h:2
24;Czas trwania:select:1;1h:1;10h:5
25;Czas trwania:select:1;1h:1;
26;Czas trwania:select:1;1h:1;
27;Czas trwania:select:1;1h:1;
28;Czas trwania:select:1;1h:1;
29;Czas trwania:select:1;1h:1;
30;Czas trwania:select:1;1h:1;tygodniowy:4
31;Czas trwania:select:1;1h:1;2h:2
32;Czas trwania:select:1;1h:1;
33;Czas trwania:select:1;1h:1;
34;Czas trwania:select:1;1h:1;
35;Czas trwania:select:1;1h:1;
36;Czas trwania:select:1;1h:1;
37;Czas trwania:select:1;1h:1;5h:3
38;Czas trwania:select:1;1h:1;
39;Czas trwania:select:1;1h:1;10h:5
40;Czas trwania:select:1;1h:1;
41;Czas trwania:select:1;1h:1;
42;Czas trwania:select:1;1h:1;
43;Czas trwania:select:1;1h:1;
44;Czas trwania:select:1;1h:1;
45;Czas trwania:select:1;1h:1;
46;Czas trwania:select:1;1h:1;
47;Czas trwania:select:1;1h:1;
48;Czas trwania:select:1;1h:1;10h:5
49;Czas trwania:select:1;1h:1;
50;Czas trwania:select:1;1h:1;
51;Czas trwania:select:1;1h:1;
52;Czas trwania:select:1;1h:1;
53;Czas trwania:select:1;1h:1;tygodniowy:4
54;Czas trwania:select:1;1h:1;
55;Czas trwania:select:1;1h:1;
56;Czas trwania:select:1;1h:1;5h:3
57;Czas trwania:select:1;1h:1;
58;Czas trwania:select:1;1h:1;
59;Czas trwania:select:1;1h:1;
60;Czas trwania:select:1;1h:1;
61;Czas trwania:select:1;1h:1;
62;Czas trwania:select:1;1h:1;
63;Czas trwania:select:1;1h:1;
64;Czas trwania:select:1;1h:1;
65;Czas trwania:select:1;1h:1;
66;Czas trwania:select:1;1h:1;
67;Czas trwania:select:1;1h:1;5h:3
68;Czas trwania:select:1;1h:1;
69;Czas trwania:select:1;1h:1;
70;Czas trwania:select:1;1h:1;
71;Czas trwania:select:1;1h:1;
72;Czas trwania:select:1;1h:1;5h:3
73;Czas trwania:select:1;1h:1;
74;Czas trwania:select:1;1h:1;
75;Czas trwania:select:1;1h:1;
76;Czas trwania:select:1;1h:1;
77;Czas trwania:select:1;1h:1;
78;Czas trwania:select:1;1h:1;
79;Czas trwania:select:1;1h:1;
80;Czas trwania:select:1;1h:1;
81;Czas trwania:select:1;1h:1;10h:5
82;Czas trwania:select:1;1h:1;
83;Czas trwania:select:1;1h:1;
84;Czas trwania:select:1;1h:1;
85;Czas trwania:select:1;1h:1;
86;Czas trwania:select:1;1h:1;
87;Czas trwania:select:1;1h:1;
88;Czas trwania:select:1;1h:1;
89;Czas trwania:select:1;1h:1;
90;Czas trwania:select:1;1h:1;
91;Czas trwania:select:1;1h:1;
92;Czas trwania:select:1;1h:1;
93;Czas trwania:select:1;1h:1;
94;Czas trwania:select:1;1h:1;
95;Czas trwania:select:1;1h:1;2h:2
96;Czas trwania:select:1;1h:1;tygodniowy:4
97;Czas trwania:select:1;1h:1;
98;Czas trwania:select:1;1h:1;
99;Czas trwania:select:1;1h:1;
100;Czas trwania:select:1;1h:1;
101;Czas trwania:select:1;1h:1;
102;Czas trwania:select:1;1h:1;
103;Czas trwania:select:1;1h:1;
104;Czas trwania:select:1;1h:1;tygodniowy:4
105;Czas trwania:select:1;1h:1;5h:3
106;Czas trwania:select:1;1h:1;
107;Czas trwania:select:1;1h:1;
108;Czas trwania:select:1;1h:1;
109;Czas trwania:select:1;1h:1;2h:2
110;Czas trwania:select:1;1h:1;tygodniowy:4
111;Czas trwania:select:1;1h:1;
112;Czas trwania:select:1;1h:1;
113;Czas trwania:select:1;1h:1;
114;Czas trwania:select:1;1h:1;
115;Czas trwania:select:1;1h:1;
116;Czas trwania:select:1;1h:1;
117;Czas trwania:select:1;1h:1;10h:5
118;Czas trwania:select:1;1h:1;
119;Czas trwania:select:1;1h:1;
120;Czas trwania:select:1;1h:1;5h:3
121;Czas trwania:select:1;1h:1;
122;Czas trwania:select:1;1h:1;5h:3
123;Czas trwania:select:1;1h:1;
124;Czas trwania:select:1;1h:1;10h:5
125;Czas trwania:select:1;1h:1;
126;Czas trwania:select:1;1h:1;
127;Czas trwania:select:1;1h:1;
128;Czas trwania:select:1;1h:1;
129;Czas trwania:select:1;1h:1;5h:3
130;Czas trwania:select:1;1h:1;10h:5
131;Czas trwania:select:1;1h:1;
132;Czas trwania:select:1;1h:1;
133;Czas trwania:select:1;1h:1;
134;Czas trwania:select:1;1h:1;
135;Czas trwania:select:1;1h:1;
136;Czas trwania:select:1;1h:1;tygodniowy:4
137;Czas trwania:select:1;1h:1;
138;Czas trwania:select:1;1h:1;
139;Czas trwania:select:1;1h:1;
140;Czas trwania:select:1;1h:1;10h:5
141;Czas trwania:select:1;1h:1;
142;Czas trwania:select:1;1h:1;
143;Czas trwania:select:1;1h:1;
144;Czas trwania:select:1;1h:1;
145;Czas trwania:select:1;1h:1;
146;Czas trwania:select:1;1h:1;
147;Czas trwania:select:1;1h:1;tygodniowy:4
148;Czas trwania:select:1;1h:1;
149;Czas trwania:select:1;1h:1;
150;Czas trwania:select:1;1h:1;
151;Czas trwania:select:1;1h:1;10h:5
152;Czas trwania:select:1;1h:1;2h:2
153;Czas trwania:select:1;1h:1;
154;Czas trwania:select:1;1h:1;10h:5
155;Czas trwania:select:1;1h:1;
156;Czas trwania:select:1;1h:1;
157;Czas trwania:select:1;1h:1;
158;Czas trwania:select:1;1h:1;
159;Czas trwania:select:1;1h:1;
160;Czas trwania:select:1;1h:1;2h:2
161;Czas trwania:select:1;1h:1;
162;Czas trwania:select:1;1h:1;5h:3
163;Czas trwania:select:1;1h:1;
164;Czas trwania:select:1;1h:1;
165;Czas trwania:select:1;1h:1;tygodniowy:4
